,users,ratings,shorts,times
467,老珂,4,剧本、人设都算丰满，制作也考究，是一部合格且具有观赏性的国产动画。但不要轻易简单粗暴去吆喝一句：“国产动画片从此崛起了”。2015年《大圣归来》的时候，他们也是这样声嘶力竭的。偶尔一次闪光，不代表崛起了，所谓的崛起，应当不止单纯在质上，还要看量。不服？那就从纬度和经度上回顾一下美日的动画吧。BTW，魔化后的哪吒形象，请不要抄袭赛亚人，太明显想蹭心理暗示了。,2019-07-28
468,Panda的阴影,5,我心中一直空缺的最爱最佳最满意最喜欢的国产三维立体电脑动画电影终于被《哪吒之魔童降世》弥补上了，简直太棒太赞太惊喜太开心了！片中好几场精彩绝伦、眼花缭乱或气势磅礴的动作戏看得我都想在影院直接鼓起掌，分镜设计、打斗模式以及画面流畅度等都做得太给力了；而电影里的友情、亲情戏更是让我一度看哭。故事、技术、笑点等方面真是比曾让我“看片前期待不已、观影后有些失望”、喜嫌参半的《西游记之大圣归来》《白蛇：缘起》满意多了。话说，我小时候其实比起孙悟空更喜欢哪吒一点，以及想为主创们让人物嘴型对上台词的努力点赞，希望能再接再厉做得更好。P.S.：最爱的三部二维手绘动画电影是1961年《大闹天宫》、1979年《哪吒闹海》和1983年《天书奇谭》；而近几年来最爱的国产动画剧集是《罗小黑战记》。—— 二刷IMAX版观影计划完成。-19.8.9,2019-07-26
469,最上大劈程衝斗,4,"在陈塘关口见敖丙，气坏了哪吒小将军。某自幼魔丸入了身，偶遇着太乙老真人。某中了敖丙的离间计，俺变化了申公豹捅他后庭。弃暗投明来修心，食娘的哺喂当报爷的恩。孝当报过仁心尽，再与那真人把话云，一不用战鼓咚咚打，
二不用副将随后跟，
只要火尖一杆枪，
红绫金圈风火轮。
十分钟内得了胜，
你把莲花塑了某的身；
十分钟内不得胜，
陈塘百姓化埃尘。
来来来，带过爷的风火轮，
（摇板）
我要把拉莱耶一扫平！",2019-07-14
470,思故渊,3,前几天重看了老版哪吒自刎的那一段，哭得不能自己。这一部是一部不错的动画片，但是我绝不承认是哪吒故事。,2019-08-04
471,风蚀蘑菇,4,出乎意料的不错，是一种工业水平上的优秀：特效在我看过的3d动画里算最好的那档，那个水的视效跟迪斯尼比也不怵；剧情流畅先插科打诨后燃，笑点套路但我周围观众都很买账；演出节奏一气呵成，尤其是最后的4人大战，看起来非常过瘾；最后煽情+升华那段有点像大圣&流浪地球，就是主旨很简单但配上宏大音乐就非常通俗容易共情那种燃。美中不足就是前半段轻松搞笑触动不了我，让我一开始以为这是一个类似沙僧日记的恶搞片。但看到后半段哪吒学成后才发现，它其实更像悟空传，哪吒故事的整个灵魂或者说经典元素是被提炼后融入新故事中的，甚至改了以后原作中逻辑不通的地方都能解释得通了。比如李靖为何如此严厉古板？哪吒和敖丙究竟多大仇要打成那样？而核心的哪吒的冤屈和反叛是有的。哪吒和敖丙也太偷摸大鸡了！佐鸣+小鱼儿与花无缺。暗黑龙宫也有趣,2019-07-12
472,姜小白,5,异于常人的天赋，就易被区别对待。大快人心锋芒毕露的反击，解气，刺激，但累而疲惫，因为反弹到的是全范围。比别人经历不一样，就能习得不一样的视野角度，看似委屈的收敛克制实则聪明和气，能减少反弹范围。是的，他们拿我当妖怪我还要为他们而战这太他妈憋屈了，但只有克制收敛才能看明白真的不是为他们而战，他们的存在而使自己更有意义，哪怕是歧视敌视。自我塑造是雕塑而非铸造，原材料真的是随机性，因此拖鞋太重要了。实现人生意义真的离不开sacrifice，什么文化氛围都是这样的，self-sacrifice总是高贵珍惜的，因为它本来可以快活的利己主义。不扯犊子的话，让人享受的电影。,2019-08-09
473,夜神月的猫,4,意外吹爆啊，赶紧出口赚一票，从东亚到南亚到欧美，让世界好好看看懂懂中国的亲情文化！我们的动画产品也不差！,2019-07-26
474,小爱,5,4.3星。有些人设非常Tim Burton，剧本没完成（也许故事会在《姜子牙》里继续），搞笑部分有时太尬，以及哪吒宝宝小时候太丧太痞接受不能。然鹅，挣脱了乾坤圈的成魔哪吒实在是过于狂气冲天、霸气爆表，帅到我头脑空白……动画史上最颠覆的哪吒值得这五颗星。,2019-07-13
475,Dr.Ray,4,找准了我国观众心头的那份反叛因子，自然是一点就能星火燎原。于我来说比较惊艳的是对经典的现代重构满溢着民族自豪之感，打斗部分的剪辑与掌镜也真的让人爽到，又有普适的亲情友情在其中穿针引线。当然剧作还有不够圆润之处，不过作为封神宇宙的开山之作，足矣了。让这把火烧的更旺吧！,2019-07-28
476,Sophie  Z,3,从大鱼海棠到这一部都是同一个问题：砸了大量精力财力在画面制作上，但就是没有找个人好好写剧本磨台词…生硬堆砌段子真的非常让人出戏阿。,2019-10-14
477,颜落寒,3,逆天改命，戳人痛点。技术足够，剧本不足。哪吒敖丙，过于好嗑。社稷图里，随便你玩。太乙搞笑，夫人略萌。,2019-07-29
478,火娃,3,7/10。对天命这种权威的反叛成为了叙事动力，哪吒和敖丙相爱相杀的这一对正好是天珠转世的一体两面：龙王对天的顺从并不能换取真正的自由，反而被囚禁于龙宫，而李靖用换命符逆天改命的行为，除了象征父爱力量的下拯救和开化，也体现了一个天命的秩序维护者（他不敢像妻子一样为生不出来叫嚣着砸祠堂），对权威最懦弱的反抗，结尾哪吒释放了乾坤圈封住的力量，托举起覆灭陈塘关的巨大冰块，凭借意志反抗了天命的选择，敖丙也选择与哪吒同生共死反抗了家族权威的使命。形式上不断做着对神权的消解：太乙真人变成骑着猪的啤酒肚大叔，申公豹说话结巴，哪吒非常“丧”的黑眼圈尖牙齿，都将至高无上的天神降格为世俗凡人，但讽刺的是叙事内核还是一个被温驯的异类回归正常秩序（成长为保卫百姓的英雄），传统又保守。踢毽子穿铠甲、庆生像办丧几处勉强好笑。,2019-08-19
479,1984,3,到最后也没解决哪吒的戾气，此外，各位能不能别那么容易下跪。,2019-07-31
480,YD,5,甩迪斯尼好几条街！技术已经达到顶级水平！故事改编得有趣有人情味！可惜“哪吒”好丑！为中国国产动画的进步感到骄傲！致敬每一个为中国动画努力拼搏的人！,2019-07-29
481,张华弥,3,像是把过去的故事拆成了两半，陈塘关在被水淹前还得冰镇一道。东方式威权父亲的李靖变成了面目模糊的美式老爸。魔丸灵珠这个新设定真的太火影了,2019-09-17
482,谢谷艾,3,全场唯一get到的帅点在哪吒解开乾坤圈套进手里那边 笑点很多都是台词引导感觉一般,2019-07-21
483,严冬,4,笑点低廉，技术扎实，逻辑走心有支点，人物设定有维度不极端，剧情脉络行止有度，审美偏近商业。我给7+。神仙的自我修养那里明显有周星驰的痕迹，踢毽子打墙却无法与如来神掌解毒相提并论，而这还只是导演审美力走偏的百分之一例。哪吒的塑造倾投中二杀马特方向，敖丙的塑造则过于薄弱且偶像化，配合全片廉价而网络化的笑点，若不意在圈钱，就只能理解为导演太想成功的执念——若追求如此，最快捷就是堆资源造星。可偏偏它还想成为什么“崛起希望”。假若干年，底裤不保，莫怪年轻人。,2019-07-28
484,梦里诗书,5,基于哪吒传说的颠覆式改编，《哪吒之魔童降世》充沛的剧情构思下，电影有着打动人心的羁绊，有着催人泪目的亲情，有着关乎自我认知的觉醒，更还有着哪吒“我命由我不由天”热血的反叛意识，这部足以让人为之瞠目的国产动画，令人见证的不再仅是国漫的崛起，而是国漫拥有了真正能与好莱坞动画佳作相媲美的灵魂。,2019-07-22
485,卡！！,1,什么玩意,2019-08-01
486,月球漫舞者,4,四星鼓励分。红蓝又出一cp。技术层面已经没有什么大问题了，整体牺牲哪吒故事深度换观感整体还算成功，但是还是太多细节需要打磨。,2019-07-21
487,行所在,2,一副战狼的风范,2019-07-30
488,董劼,4,一开始以为是中国《好兆头》，结果到后面发现最像《流浪地球》：）,2019-07-26
489,李韭韭,4,个人觉得搞笑桥段比较尬……但是总体比想象中好一些。上海美影版固然经典，但其实也不用纠结这一版改编里人物关系的改变，要讲的东西不一样。彩条屋封神宇宙值得期待！,2019-07-21
